employee_id,department,region,education,gender,recruitment_channel,no_of_trainings,age,previous_year_rating,length_of_service,KPIs_met >80%,awards_won?,avg_training_score,is_promoted
20279,Operations,region_24,Bachelor's,f,other,2,33,4.0,4,1,0,60,1
11026,Operations,region_2,Bachelor's,f,sourcing,1,60,3.0,3,0,0,71,1
42281,Sales & Marketing,region_15,Bachelor's,m,other,1,42,1.0,10,1,0,50,1
5347,Sales & Marketing,region_7,Bachelor's,m,sourcing,1,29,5.0,3,1,0,52,1
20573,Sales & Marketing,region_10,Master's & above,m,other,1,34,5.0,6,1,0,49,1
7403,Analytics,region_27,Bachelor's,m,sourcing,2,36,5.0,3,1,0,84,1
13920,Technology,region_16,Master's & above,m,other,2,36,5.0,9,0,0,93,1
16759,Operations,region_33,Master's & above,m,sourcing,1,43,5.0,12,1,0,62,1
20812,Operations,region_13,Master's & above,f,sourcing,1,36,5.0,8,0,0,76,1
70291,Technology,region_26,Master's & above,m,other,1,38,3.0,8,1,0,80,1
53619,Procurement,region_2,Bachelor's,m,other,1,36,5.0,4,0,1,82,1
24154,Operations,region_19,Bachelor's,m,sourcing,1,35,4.0,4,0,1,71,1
38367,Operations,region_10,Master's & above,m,sourcing,2,39,4.0,11,1,0,71,1
4595,Operations,region_11,Bachelor's,f,sourcing,1,32,5.0,5,0,0,73,1
20709,Finance,region_7,Master's & above,m,sourcing,1,33,5.0,7,0,0,71,1
22736,Sales & Marketing,region_4,Master's & above,m,sourcing,1,41,5.0,13,0,0,62,1
26364,Sales & Marketing,region_23,Master's & above,m,other,2,39,3.0,2,1,0,47,1
78178,Operations,region_2,Bachelor's,m,other,2,51,3.0,17,0,0,73,1
1988,Procurement,region_4,Master's & above,f,other,2,34,5.0,5,1,0,67,1
65035,Finance,region_4,Master's & above,f,sourcing,1,34,5.0,7,1,0,58,1
61688,Analytics,region_22,Bachelor's,m,other,1,28,4.0,2,1,0,88,1
46337,Technology,region_13,Bachelor's,m,other,1,35,3.0,3,1,0,83,1
44039,Procurement,region_27,Bachelor's,m,other,1,30,3.0,6,0,0,85,1
73958,Operations,region_2,Master's & above,f,sourcing,1,38,5.0,10,1,0,59,1
18691,Analytics,region_1,Master's & above,m,sourcing,1,32,5.0,4,1,0,90,1
23927,Procurement,region_15,Master's & above,f,other,1,37,3.0,7,0,0,74,1
37109,Operations,region_15,Master's & above,m,other,1,54,5.0,16,1,0,97,1
37028,Procurement,region_7,Master's & above,f,other,2,35,3.0,5,1,0,67,1
59795,Procurement,region_22,Bachelor's,m,other,1,30,5.0,2,1,0,69,1
16886,Technology,region_26,Bachelor's,m,other,1,25,3.0,2,0,0,91,1
55625,Technology,region_22,Bachelor's,m,referred,1,26,4.0,4,1,1,90,1
9156,Sales & Marketing,region_2,Bachelor's,m,other,1,46,5.0,4,1,0,55,1
75401,Procurement,region_2,Bachelor's,f,other,1,32,3.0,5,1,0,69,1
44908,Operations,region_4,Master's & above,f,other,1,43,3.0,7,1,0,61,1
57535,Analytics,region_27,Bachelor's,m,sourcing,1,28,5.0,2,1,0,86,1
39176,Technology,region_7,Master's & above,f,other,1,41,3.0,6,0,0,93,1
72846,Analytics,region_22,Master's & above,m,other,1,32,4.0,2,0,0,85,1
35714,Technology,region_22,Bachelor's,m,sourcing,1,29,3.0,6,1,0,78,1
71255,Analytics,region_25,Master's & above,m,other,1,37,3.0,10,1,0,84,1
14742,Operations,region_3,Master's & above,m,other,1,45,4.0,7,1,0,95,1
51243,Sales & Marketing,region_10,Master's & above,m,sourcing,1,50,5.0,7,0,0,59,1
66014,Operations,region_14,Bachelor's,m,other,2,38,5.0,3,1,0,57,1
58275,Sales & Marketing,region_2,Master's & above,m,other,1,38,4.0,7,1,0,70,1
55134,Sales & Marketing,region_4,Bachelor's,m,other,1,37,5.0,3,0,0,62,1
57802,Operations,region_13,Bachelor's,f,sourcing,1,35,5.0,3,1,0,59,1
513,Technology,region_25,Master's & above,m,sourcing,1,36,5.0,8,1,0,76,1
2123,Sales & Marketing,region_12,Bachelor's,m,sourcing,1,26,3.0,2,0,0,58,1
45952,Operations,region_15,Bachelor's,m,other,1,33,4.0,7,1,0,57,1
70837,Finance,region_2,Below Secondary,m,other,2,24,5.0,2,1,0,62,1
15457,Technology,region_2,Master's & above,m,other,1,36,3.0,10,1,0,74,1
73269,Sales & Marketing,region_27,Bachelor's,m,other,1,33,4.0,7,1,0,56,1
53237,Operations,region_2,Bachelor's,f,other,4,34,4.0,7,1,0,56,1
18460,Technology,region_14,Master's & above,m,other,1,45,3.0,16,1,0,78,1
50625,Technology,region_13,Bachelor's,m,sourcing,1,30,4.0,1,0,0,90,1
7892,Technology,region_7,Master's & above,f,other,1,45,5.0,3,1,1,90,1
68926,Analytics,region_15,Bachelor's,m,other,1,27,3.0,3,1,0,87,1
65246,Technology,region_16,Bachelor's,f,other,1,29,4.0,1,1,0,78,1
43355,Operations,region_22,Bachelor's,f,sourcing,1,29,5.0,3,1,0,59,1
62878,Sales & Marketing,region_5,Master's & above,m,other,1,39,3.0,11,1,1,93,1
4984,Sales & Marketing,region_16,Bachelor's,m,sourcing,1,30,3.0,4,1,0,56,1
32446,Operations,region_15,Bachelor's,m,other,1,36,5.0,3,1,0,64,1
51309,Procurement,region_17,Master's & above,f,other,1,35,5.0,6,0,1,94,1
41904,Sales & Marketing,region_16,Bachelor's,m,other,1,35,4.0,9,0,0,93,1
12684,Technology,region_17,Bachelor's,m,other,1,26,5.0,4,1,0,84,1
70809,Sales & Marketing,region_28,Master's & above,m,other,2,36,3.0,3,0,0,65,1
56722,Sales & Marketing,region_1,Master's & above,m,other,1,36,5.0,4,1,0,47,1
68547,Operations,region_15,Master's & above,m,sourcing,1,48,5.0,21,1,0,63,1
9779,Sales & Marketing,region_2,Bachelor's,m,referred,1,32,4.0,3,0,0,69,1
13024,Operations,region_2,Master's & above,f,sourcing,1,48,3.0,7,1,0,58,1
56818,Technology,region_2,Master's & above,m,other,1,39,5.0,10,1,0,78,1
22734,Procurement,region_12,Bachelor's,m,other,1,33,5.0,7,0,1,84,1
64234,Operations,region_4,Master's & above,f,sourcing,1,45,5.0,7,1,0,62,1
57677,Analytics,region_22,Bachelor's,m,sourcing,3,27,3.0,2,1,0,90,1
38428,Technology,region_5,Master's & above,f,other,1,32,5.0,5,0,0,95,1
61039,Sales & Marketing,region_7,Master's & above,m,sourcing,2,34,4.0,3,0,0,67,1
59077,Procurement,region_27,Master's & above,f,other,1,43,2.0,15,1,0,67,1
3706,Sales & Marketing,region_4,Bachelor's,m,sourcing,1,33,3.0,4,0,1,62,1
54044,Sales & Marketing,region_2,Master's & above,m,other,1,42,3.0,5,1,0,51,1
13969,Analytics,region_22,Bachelor's,m,sourcing,2,28,2.0,7,1,0,85,1
70693,Sales & Marketing,region_28,Master's & above,m,other,1,30,4.0,6,1,0,50,1
13012,Technology,region_2,Master's & above,f,sourcing,1,53,3.0,15,0,0,92,1
12572,Finance,region_2,Master's & above,f,sourcing,1,33,3.0,7,1,0,61,1
51855,Operations,region_16,Bachelor's,m,other,1,40,5.0,13,0,0,74,1
2957,HR,region_22,Master's & above,m,other,1,35,3.0,6,0,1,59,1
66483,Sales & Marketing,region_1,Bachelor's,m,other,1,39,5.0,8,1,0,52,1
22798,Analytics,region_25,Master's & above,m,other,1,35,3.0,8,1,0,83,1
11079,Technology,region_15,Bachelor's,m,other,1,33,3.0,8,0,0,88,1
48831,Operations,region_2,Master's & above,f,other,1,53,5.0,13,0,1,73,1
31200,Procurement,region_13,Master's & above,f,other,1,33,5.0,5,1,0,89,1
40198,Operations,region_7,Bachelor's,f,other,1,34,5.0,8,1,0,58,1
5956,Sales & Marketing,region_17,Bachelor's,m,other,1,43,3.0,9,0,1,59,1
17914,Operations,region_24,Bachelor's,f,other,1,30,5.0,4,0,0,74,1
3536,Operations,region_15,Bachelor's,f,sourcing,1,27,5.0,3,0,0,96,1
30991,Sales & Marketing,region_1,Master's & above,m,other,1,31,5.0,4,0,0,94,1
16658,Procurement,region_2,Bachelor's,m,sourcing,1,45,4.0,7,1,0,72,1
64989,Procurement,region_2,Master's & above,f,other,1,55,5.0,27,1,0,70,1
45255,Technology,region_17,Bachelor's,m,other,1,32,4.0,3,1,0,83,1
38110,Operations,region_2,Bachelor's,m,other,1,51,4.0,22,1,0,61,1
8392,Sales & Marketing,region_23,Master's & above,m,sourcing,1,37,3.0,4,0,0,58,1
25368,Sales & Marketing,region_28,Master's & above,m,other,1,30,3.0,7,1,0,50,1
39581,Procurement,region_21,Bachelor's,m,other,1,29,5.0,2,1,0,89,1
71789,Technology,region_4,Bachelor's,f,other,2,30,3.0,3,1,0,79,1
40561,Technology,region_2,Master's & above,m,sourcing,1,54,5.0,20,1,0,97,1
53945,Technology,region_2,Bachelor's,m,referred,3,52,3.0,5,0,0,92,1
910,Procurement,region_26,Bachelor's,m,other,2,35,5.0,8,1,0,70,1
56592,Operations,region_2,Bachelor's,m,other,1,50,3.0,17,1,0,61,1
6097,Sales & Marketing,region_4,Master's & above,m,other,1,52,3.0,7,1,0,51,1
55683,Operations,region_8,Bachelor's,f,sourcing,1,29,2.0,5,1,0,56,1
61510,Sales & Marketing,region_7,Bachelor's,m,other,1,40,3.0,5,0,0,62,1
45916,Analytics,region_2,Bachelor's,f,other,1,28,4.0,6,1,1,88,1
46327,Procurement,region_7,Bachelor's,m,sourcing,1,32,3.0,7,1,0,64,1
52184,Technology,region_4,Bachelor's,f,other,1,26,4.0,2,0,0,94,1
58470,Sales & Marketing,region_31,Bachelor's,m,other,4,26,4.0,1,1,0,51,1
39965,Operations,region_15,Bachelor's,m,other,1,39,5.0,4,1,1,60,1
18976,Analytics,region_22,Bachelor's,m,sourcing,1,43,3.0,10,0,0,84,1
50977,Technology,region_26,Bachelor's,m,sourcing,1,38,4.0,7,1,0,79,1
78071,Analytics,region_22,Bachelor's,m,other,1,30,5.0,7,1,0,91,1
71167,Technology,region_15,Master's & above,m,sourcing,1,48,4.0,15,1,0,97,1
47254,Procurement,region_2,Bachelor's,f,other,1,32,5.0,4,0,0,80,1
10147,HR,region_2,Master's & above,m,sourcing,1,52,5.0,6,1,0,47,1
6886,Sales & Marketing,region_7,Bachelor's,m,other,1,40,5.0,9,1,0,48,1
73518,Sales & Marketing,region_4,Bachelor's,m,other,1,45,5.0,6,1,0,50,1
73451,Sales & Marketing,region_22,Bachelor's,m,sourcing,1,30,4.0,5,1,0,47,1
34782,Technology,region_2,Master's & above,m,other,1,46,3.0,3,0,0,88,1
26946,Analytics,region_25,Master's & above,m,other,1,33,4.0,8,1,0,95,1
14470,Technology,region_17,Master's & above,m,other,1,36,3.0,9,0,1,99,1
12452,Sales & Marketing,region_2,Master's & above,m,other,1,39,3.0,5,0,0,60,1
67572,HR,region_20,Bachelor's,f,other,1,30,5.0,2,1,0,51,1
31591,Procurement,region_13,Bachelor's,f,other,1,30,3.0,3,1,0,66,1
48956,Finance,region_7,Master's & above,f,sourcing,3,32,4.0,8,0,0,94,1
68745,Analytics,region_22,Bachelor's,f,other,1,28,3.0,6,1,0,83,1
47245,Operations,region_19,Master's & above,f,other,1,39,5.0,11,1,0,55,1
64513,Analytics,region_22,Bachelor's,m,other,2,28,5.0,6,1,0,87,1
22392,Procurement,region_29,Master's & above,m,other,1,46,3.0,19,1,0,67,1
25291,Operations,region_19,Bachelor's,m,other,1,40,5.0,3,1,0,55,1
15971,Operations,region_13,Bachelor's,m,other,2,32,5.0,2,0,0,78,1
52845,Operations,region_22,Bachelor's,m,other,1,36,2.0,10,1,0,60,1
22907,Analytics,region_25,Master's & above,m,other,2,34,5.0,7,1,0,88,1
62065,Sales & Marketing,region_34,Bachelor's,f,sourcing,1,27,5.0,4,1,0,50,1
30090,Procurement,region_22,Master's & above,m,other,1,40,3.0,5,0,0,85,1
69830,Operations,region_2,Bachelor's,m,other,1,28,3.0,2,0,0,74,1
17137,Technology,region_17,Bachelor's,f,sourcing,1,28,5.0,2,1,0,99,1
51971,Operations,region_27,Bachelor's,m,other,2,27,3.0,4,0,0,71,1
13749,Technology,region_26,Bachelor's,m,sourcing,1,35,5.0,9,1,0,81,1
49910,Technology,region_25,Master's & above,m,other,1,36,4.0,8,1,0,79,1
973,Technology,region_13,Bachelor's,m,sourcing,1,27,3.0,3,1,0,87,1
47665,Procurement,region_5,Bachelor's,f,sourcing,1,37,4.0,6,1,0,69,1
14657,Procurement,region_26,Bachelor's,m,other,1,29,1.0,4,0,0,79,1
12094,Analytics,region_22,Bachelor's,m,sourcing,1,26,5.0,2,1,0,82,1
32601,Operations,region_15,Bachelor's,m,other,2,38,4.0,9,1,0,61,1
12780,Technology,region_4,Master's & above,m,other,1,47,5.0,2,1,0,82,1
43645,Sales & Marketing,region_13,Bachelor's,m,other,1,39,5.0,8,1,1,96,1
39983,Procurement,region_17,Master's & above,m,sourcing,2,33,5.0,6,1,0,71,1
18471,Analytics,region_22,Bachelor's,m,other,3,31,5.0,3,1,0,98,1
59396,Legal,region_12,Bachelor's,m,sourcing,1,28,2.0,4,1,1,96,1
20103,Sales & Marketing,region_2,Bachelor's,f,other,1,30,5.0,5,1,0,51,1
10028,Legal,region_2,Bachelor's,m,sourcing,1,28,2.0,4,1,0,60,1
66213,Operations,region_15,Bachelor's,f,other,1,32,5.0,6,0,0,88,1
57578,Technology,region_32,Bachelor's,f,sourcing,1,26,5.0,2,0,1,91,1
19145,Technology,region_7,Bachelor's,m,other,1,29,3.0,3,0,0,92,1
53378,HR,region_15,Bachelor's,m,other,1,38,5.0,10,1,0,51,1
38222,Procurement,region_31,Master's & above,m,sourcing,1,42,3.0,3,1,0,70,1
35501,Analytics,region_22,Bachelor's,m,referred,1,29,3.0,2,1,0,91,1
22037,Sales & Marketing,region_2,Bachelor's,m,other,1,40,3.0,5,1,0,46,1
2413,Technology,region_24,Bachelor's,f,other,1,24,5.0,2,0,0,83,1
2948,Finance,region_15,Bachelor's,m,sourcing,1,27,5.0,3,1,0,64,1
20774,Procurement,region_10,Master's & above,f,sourcing,1,34,5.0,7,1,0,96,1
53983,Sales & Marketing,region_4,Master's & above,m,sourcing,1,56,4.0,4,1,1,45,1
31565,Procurement,region_30,Master's & above,f,sourcing,1,35,5.0,8,1,0,88,1
24201,Procurement,region_2,Bachelor's,f,sourcing,1,46,5.0,18,0,0,84,1
44836,Analytics,region_26,Master's & above,m,other,1,42,3.0,15,1,0,83,1
24891,Technology,region_7,Master's & above,f,other,1,41,1.0,7,1,0,80,1
45653,Sales & Marketing,region_25,Bachelor's,m,sourcing,1,27,3.0,8,1,0,48,1
35988,Sales & Marketing,region_22,Bachelor's,m,sourcing,1,29,5.0,4,0,0,64,1
61898,R&D,region_7,Master's & above,m,other,1,38,5.0,5,1,0,84,1
68321,Operations,region_13,Master's & above,f,sourcing,1,34,5.0,6,1,0,54,1
14993,Procurement,region_2,Master's & above,f,sourcing,1,37,5.0,8,0,0,86,1
49232,Technology,region_2,Bachelor's,f,other,1,42,5.0,11,0,0,81,1
43098,HR,region_2,Master's & above,f,referred,1,53,5.0,19,0,0,59,1
22132,Analytics,region_29,Bachelor's,m,sourcing,1,27,3.0,3,1,0,98,1
49898,Operations,region_22,Bachelor's,f,other,3,36,4.0,6,1,0,60,1
57877,Technology,region_15,Bachelor's,m,other,1,41,5.0,4,1,0,81,1
66728,Technology,region_28,Bachelor's,m,other,1,29,3.0,4,1,0,74,1
8619,R&D,region_8,Bachelor's,m,sourcing,1,28,5.0,4,1,0,84,1
57190,Operations,region_22,Bachelor's,m,other,1,36,4.0,8,1,0,61,1
49334,Sales & Marketing,region_22,Bachelor's,m,other,1,28,5.0,4,1,0,49,1
29424,Operations,region_15,Master's & above,m,other,1,38,5.0,7,0,0,75,1
69825,HR,region_2,Master's & above,m,other,1,50,5.0,16,1,0,45,1
36686,Sales & Marketing,region_31,Bachelor's,m,other,1,35,4.0,7,1,0,59,1
43432,Technology,region_15,Bachelor's,m,sourcing,3,32,3.0,4,1,0,77,1
15066,Procurement,region_22,Master's & above,m,sourcing,1,42,3.0,17,0,0,82,1
22544,Finance,region_28,Bachelor's,m,other,2,30,3.0,7,0,0,89,1
49375,Operations,region_2,Bachelor's,f,sourcing,1,41,3.0,10,0,0,72,1
27795,Sales & Marketing,region_32,Bachelor's,m,sourcing,1,29,2.0,9,0,0,65,1
67278,Finance,region_4,Master's & above,m,other,1,32,3.0,5,0,0,74,1
23398,Sales & Marketing,region_2,Bachelor's,m,other,1,47,5.0,16,0,0,64,1
63336,Sales & Marketing,region_10,Master's & above,m,sourcing,1,42,5.0,12,1,0,50,1
9149,Operations,region_4,Bachelor's,f,other,1,31,5.0,2,1,0,55,1
46785,Operations,region_32,Bachelor's,f,other,1,33,2.0,3,1,0,58,1
66286,Operations,region_13,Master's & above,m,sourcing,1,45,3.0,8,0,0,73,1
52595,Technology,region_10,Bachelor's,m,other,1,32,5.0,5,0,0,81,1
45103,Finance,region_22,Bachelor's,m,sourcing,1,27,5.0,3,0,0,92,1
3063,Sales & Marketing,region_2,Master's & above,m,sourcing,1,33,5.0,6,0,1,93,1
3801,Procurement,region_23,Master's & above,f,sourcing,1,33,3.0,6,0,0,86,1
47421,HR,region_22,Master's & above,m,other,1,37,5.0,11,1,0,93,1
51984,R&D,region_27,Master's & above,m,sourcing,1,33,5.0,4,0,0,88,1
15612,Procurement,region_7,Bachelor's,f,sourcing,1,30,2.0,4,1,0,68,1
25503,Technology,region_7,Bachelor's,m,other,1,26,3.0,2,0,0,86,1
29365,Finance,region_2,Bachelor's,m,sourcing,1,27,3.0,3,1,0,59,1
42509,Sales & Marketing,region_3,Bachelor's,m,other,1,29,3.0,7,1,1,48,1
67356,Sales & Marketing,region_27,Bachelor's,m,other,1,30,3.0,2,1,0,48,1
63459,Technology,region_27,Bachelor's,f,sourcing,1,27,5.0,2,1,0,79,1
9229,Analytics,region_22,Bachelor's,m,other,1,32,5.0,7,0,0,83,1
63045,Operations,region_22,Master's & above,f,other,1,40,5.0,4,0,0,73,1
32412,Sales & Marketing,region_1,Bachelor's,m,sourcing,1,33,5.0,5,1,0,54,1
73130,Analytics,region_22,Bachelor's,f,sourcing,1,37,5.0,8,1,0,90,1
25097,Technology,region_13,Master's & above,f,other,2,37,5.0,3,1,0,86,1
58270,Analytics,region_7,Bachelor's,m,sourcing,1,39,3.0,13,0,0,82,1
66962,Operations,region_22,Master's & above,m,other,1,50,5.0,18,0,0,74,1
56227,Operations,region_13,Bachelor's,m,other,1,29,3.0,3,1,0,60,1
46759,Procurement,region_4,Bachelor's,f,other,1,29,5.0,2,1,0,73,1
32163,Technology,region_13,Bachelor's,m,other,1,35,5.0,5,1,1,80,1
74954,Sales & Marketing,region_2,Bachelor's,m,sourcing,1,31,5.0,7,1,0,53,1
59050,Operations,region_22,Bachelor's,m,sourcing,1,35,5.0,9,1,0,59,1
59969,Operations,region_16,Master's & above,m,other,1,34,5.0,8,1,1,87,1
30674,Sales & Marketing,region_2,Bachelor's,m,other,1,34,4.0,6,1,0,46,1
6398,Technology,region_4,Bachelor's,f,other,1,28,3.0,2,1,0,80,1
49561,Technology,region_7,Bachelor's,m,other,1,33,5.0,4,0,0,82,1
17071,Analytics,region_2,Bachelor's,m,sourcing,4,33,4.0,7,0,0,82,1
24441,Analytics,region_7,Master's & above,m,sourcing,1,41,4.0,11,1,0,87,1
72925,Sales & Marketing,region_13,Bachelor's,f,sourcing,1,39,4.0,7,1,0,51,1
6608,Analytics,region_22,Bachelor's,m,sourcing,2,30,5.0,4,1,0,86,1
48108,Procurement,region_2,Bachelor's,f,sourcing,1,58,4.0,25,1,0,67,1
75108,Technology,region_7,Bachelor's,f,sourcing,1,43,2.0,2,1,0,75,1
36776,Technology,region_23,Bachelor's,m,referred,1,29,5.0,3,0,0,80,1
26187,Technology,region_13,Bachelor's,m,sourcing,1,29,3.0,6,1,0,78,1
29981,Procurement,region_7,Master's & above,f,other,1,34,5.0,3,1,0,72,1
16675,Analytics,region_15,Master's & above,m,other,1,31,5.0,7,1,0,81,1
26694,Operations,region_22,Master's & above,m,other,1,42,3.0,15,1,0,59,1
69559,Operations,region_32,Bachelor's,m,sourcing,1,34,3.0,10,1,0,59,1
56043,Technology,region_2,Bachelor's,m,sourcing,2,42,3.0,10,1,0,82,1
37945,Procurement,region_2,Bachelor's,f,other,1,37,5.0,4,1,0,73,1
59658,Operations,region_2,Master's & above,m,other,1,54,3.0,23,1,0,59,1
15383,Analytics,region_22,Bachelor's,m,other,2,30,5.0,4,0,0,85,1
69401,Technology,region_13,Master's & above,f,sourcing,1,36,3.0,4,0,0,83,1
37743,Sales & Marketing,region_7,Bachelor's,m,other,1,26,3.0,2,0,0,59,1
23744,Operations,region_32,Master's & above,f,sourcing,1,42,5.0,12,0,0,73,1
36731,Sales & Marketing,region_15,Bachelor's,m,other,1,40,3.0,9,1,0,50,1
67358,Sales & Marketing,region_2,Master's & above,m,other,1,39,3.0,9,0,0,62,1
1491,Operations,region_3,Master's & above,m,other,1,37,3.0,10,1,0,92,1
30339,Technology,region_22,Bachelor's,m,other,2,28,4.0,3,1,0,78,1
30267,Sales & Marketing,region_27,Bachelor's,m,other,3,30,3.0,2,1,0,52,1
64684,Sales & Marketing,region_7,Bachelor's,m,other,2,40,5.0,4,0,1,63,1
34941,Technology,region_7,Bachelor's,m,sourcing,1,26,5.0,2,0,0,80,1
60356,Technology,region_2,Bachelor's,m,other,1,60,5.0,9,0,1,80,1
8928,Sales & Marketing,region_4,Master's & above,m,other,1,36,3.0,2,0,0,65,1
9695,Sales & Marketing,region_2,Master's & above,m,sourcing,1,40,3.0,11,1,0,49,1
13337,Operations,region_13,Bachelor's,m,sourcing,1,35,5.0,7,1,1,91,1
75021,Operations,region_22,Master's & above,m,sourcing,1,37,3.0,3,1,1,58,1
63314,Procurement,region_30,Bachelor's,f,other,1,32,4.0,9,1,0,97,1
32934,Sales & Marketing,region_2,Bachelor's,m,sourcing,1,30,4.0,3,1,0,50,1
41095,Operations,region_31,Master's & above,f,sourcing,2,34,5.0,5,0,0,66,1
40202,Operations,region_19,Bachelor's,m,sourcing,2,39,3.0,9,0,0,71,1
54923,Analytics,region_2,Bachelor's,m,other,1,32,3.0,6,1,0,85,1
54096,Sales & Marketing,region_7,Master's & above,m,sourcing,2,43,3.0,12,1,0,48,1
8625,Sales & Marketing,region_2,Bachelor's,m,other,1,41,5.0,11,0,0,66,1
18706,Sales & Marketing,region_7,Bachelor's,m,other,1,31,5.0,5,1,0,49,1
23146,Analytics,region_31,Bachelor's,f,other,1,30,3.0,3,1,0,90,1
51151,Operations,region_27,Master's & above,m,other,1,46,3.0,17,0,0,69,1
45138,Sales & Marketing,region_13,Bachelor's,m,sourcing,1,37,3.0,4,1,0,52,1
56610,Technology,region_17,Bachelor's,f,other,1,29,5.0,2,0,0,89,1
28771,Sales & Marketing,region_27,Master's & above,f,other,2,36,4.0,7,1,0,89,1
14737,Sales & Marketing,region_27,Bachelor's,f,other,1,28,4.0,3,1,0,48,1
3268,Sales & Marketing,region_13,Bachelor's,m,sourcing,1,33,4.0,6,0,0,61,1
72884,Sales & Marketing,region_2,Bachelor's,m,other,2,31,5.0,5,0,0,60,1
64249,Operations,region_4,Master's & above,m,other,1,47,3.0,6,0,1,76,1
22617,Sales & Marketing,region_14,Master's & above,m,sourcing,1,40,5.0,5,1,0,51,1
19915,Sales & Marketing,region_2,Bachelor's,f,other,1,32,5.0,3,1,0,49,1
15539,Technology,region_2,Master's & above,m,other,1,49,5.0,18,1,0,75,1
30798,HR,region_22,Master's & above,m,other,1,32,5.0,7,1,0,50,1
72656,Sales & Marketing,region_25,Master's & above,m,sourcing,1,42,5.0,12,1,0,45,1
27576,Procurement,region_2,Bachelor's,f,sourcing,1,34,3.0,9,0,0,83,1
45357,Technology,region_27,Bachelor's,m,other,1,25,4.0,3,1,1,96,1
55100,Operations,region_22,Bachelor's,f,sourcing,1,33,5.0,7,1,0,64,1
6354,Operations,region_2,Master's & above,f,other,1,40,4.0,6,1,0,71,1
4135,Sales & Marketing,region_13,Bachelor's,m,other,1,39,4.0,12,1,0,62,1
59389,Procurement,region_2,Master's & above,m,other,2,60,5.0,32,1,0,69,1
71080,Sales & Marketing,region_11,Bachelor's,m,sourcing,1,34,5.0,2,1,0,54,1
38373,Technology,region_7,Master's & above,m,sourcing,1,37,5.0,5,1,1,97,1
47374,Technology,region_2,Bachelor's,m,referred,1,48,5.0,6,1,0,84,1
61054,Procurement,region_11,Bachelor's,f,sourcing,1,32,1.0,5,1,0,71,1
33187,HR,region_2,Master's & above,m,other,1,35,3.0,4,1,1,49,1
125,Operations,region_4,Master's & above,m,other,1,48,3.0,20,1,0,59,1
1303,Technology,region_7,Bachelor's,m,other,1,32,2.0,8,0,0,91,1
22860,Sales & Marketing,region_32,Bachelor's,m,other,1,29,3.0,4,1,0,50,1
30567,Sales & Marketing,region_4,Master's & above,m,sourcing,1,39,3.0,7,0,0,64,1
69972,Operations,region_22,Bachelor's,m,sourcing,1,35,3.0,5,1,0,60,1
54250,Technology,region_5,Bachelor's,m,other,1,33,5.0,4,1,0,81,1
11872,Operations,region_23,Master's & above,f,other,1,34,5.0,2,1,0,61,1
62743,Analytics,region_29,Bachelor's,m,sourcing,1,28,5.0,6,1,1,92,1
474,Sales & Marketing,region_22,Bachelor's,m,other,1,36,5.0,7,1,0,52,1
61897,Finance,region_7,Below Secondary,m,other,1,24,3.0,2,0,0,73,1
34807,Procurement,region_2,Master's & above,m,other,1,38,5.0,7,1,0,68,1
68302,Analytics,region_22,Master's & above,m,other,2,35,5.0,9,1,0,86,1
71951,Operations,region_26,Bachelor's,m,sourcing,1,32,3.0,4,1,0,60,1
36017,Sales & Marketing,region_12,Bachelor's,m,other,1,26,4.0,1,1,0,96,1
38240,Procurement,region_13,Bachelor's,m,other,1,27,5.0,5,1,0,95,1
49756,Procurement,region_23,Bachelor's,f,other,1,35,5.0,7,1,0,71,1
30117,Procurement,region_2,Master's & above,m,other,1,56,3.0,29,1,0,90,1
53547,Procurement,region_7,Master's & above,m,sourcing,1,41,4.0,11,1,0,71,1
23474,Technology,region_16,Bachelor's,f,sourcing,2,27,4.0,5,1,0,81,1
